Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
sdv-id-PsUqnt,186,RL,75.0,18236,Pave,,Reg,Bnk,AllPub,Inside,Gtl,NWAmes,Norm,Norm,2fmCon,2Story,8,5,1975,1963,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,37.0,TA,TA,PConc,Ex,TA,Av,Unf,355,,595,90,752,GasA,Ex,Y,FuseA,703,1823,0,2169,0,0,2,1,3,1,Gd,7,Typ,0,TA,Attchd,1987.0,RFn,2,398,TA,TA,Y,0,171,0,524-92-5561,0,0,,,,3940,8,2009,WD,Normal,166211
sdv-id-VmBcTG,138,RL,79.0,16363,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,SLvl,6,5,1931,1957,Hip,CompShg,HdBoard,MetalSd,,0.0,TA,TA,Slab,TA,TA,No,ALQ,217,Unf,394,1169,1199,GasA,TA,Y,SBrkr,1348,1580,0,2037,2,0,1,0,2,1,Gd,8,Typ,0,,Attchd,1968.0,RFn,2,949,TA,TA,Y,18,77,0,624-62-7930,0,0,,GdPrv,,4162,4,2006,WD,Normal,230161
sdv-id-OksfEH,100,RL,76.0,12648,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5,1966,1991,Gable,CompShg,VinylSd,VinylSd,,1.0,TA,TA,CBlock,Gd,TA,No,LwQ,401,Unf,118,72,996,GasA,TA,Y,FuseA,1361,382,0,1295,0,0,2,0,2,1,TA,7,Typ,0,,Detchd,1960.0,Unf,2,496,TA,TA,Y,0,136,2,110-59-6082,3,0,,,,5360,2,2007,WD,Normal,167511
sdv-id-UdWCNs,83,RL,127.0,16265,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,7,1988,2000,Gable,CompShg,VinylSd,VinylSd,,65.0,Gd,TA,PConc,Gd,TA,Av,LwQ,478,Unf,718,241,1336,GasA,TA,Y,SBrkr,1207,1179,0,1875,0,0,1,0,4,1,Gd,8,Maj2,1,TA,Attchd,,Fin,2,530,TA,TA,Y,32,109,3,484-40-8353,0,0,,,,11761,8,2008,WD,Normal,209142
sdv-id-tVAsvq,148,RM,47.0,5919,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,6,1999,2009,Hip,CompShg,WdShing,Stucco,BrkFace,108.0,TA,TA,CBlock,TA,TA,No,Unf,841,Unf,59,353,946,GasA,TA,N,SBrkr,792,620,0,858,0,0,2,1,3,1,Gd,5,Typ,0,Gd,Attchd,2002.0,Fin,2,805,TA,TA,Y,18,53,0,601-59-8008,0,0,,,,6136,3,2010,New,Alloca,101706
sdv-id-DIuCgu,37,RL,69.0,16940,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,2004,Gable,CompShg,HdBoard,Wd Sdng,,6.0,TA,TA,CBlock,TA,TA,No,LwQ,383,Unf,1200,628,1141,GasA,TA,Y,SBrkr,1616,463,0,1628,2,0,2,0,3,1,Gd,7,Typ,2,,Attchd,1967.0,Unf,1,545,TA,TA,Y,11,53,0,182-54-7525,65,0,,MnPrv,,4580,5,2009,WD,Normal,173781
sdv-id-OVDrok,165,RL,60.0,9461,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,7,5,1951,1954,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,619,Unf,736,5,846,GasA,Gd,Y,SBrkr,965,982,0,1192,0,0,1,0,3,1,Ex,6,Typ,0,,Detchd,1973.0,Unf,1,104,TA,TA,Y,48,5,0,698-97-4974,0,0,,,,1220,3,2009,WD,Normal,132973
sdv-id-aMQtzJ,121,RL,71.0,15738,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1.5Fin,7,7,1945,1956,Gable,CompShg,HdBoard,Plywood,Stone,40.0,TA,TA,CBlock,Gd,TA,No,Unf,591,Unf,137,57,363,GasA,Ex,Y,SBrkr,815,1594,0,1495,1,0,1,1,4,1,TA,7,Typ,1,Gd,Attchd,1980.0,Fin,2,674,TA,TA,Y,0,42,0,421-37-8844,0,0,,MnPrv,,4409,3,2010,WD,Normal,150800
sdv-id-DEvruv,158,FV,90.0,7575,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,TwnhsE,1Story,6,6,2009,2006,Hip,CompShg,MetalSd,HdBoard,BrkFace,182.0,Gd,TA,CBlock,Gd,TA,No,GLQ,925,Unf,933,209,1378,GasA,Ex,Y,SBrkr,1615,622,0,2165,1,0,2,1,2,1,Gd,8,Typ,1,Ex,Attchd,,RFn,2,804,TA,TA,Y,0,368,0,593-20-6126,0,0,,,,17,9,2009,WD,Normal,306622
sdv-id-mjJRgk,44,RL,56.0,5001,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,6,6,2004,1996,Gable,CompShg,VinylSd,VinylSd,,1.0,Ex,TA,BrkTil,Ex,Gd,No,ALQ,518,Unf,24,930,1356,GasA,Ex,Y,SBrkr,1311,195,0,1276,0,0,2,0,2,1,Gd,5,Typ,0,,Detchd,2008.0,Unf,2,44,TA,TA,Y,25,119,0,046-07-2065,1,0,,,,3215,10,2008,WD,Normal,166099
sdv-id-ehlkQp,179,RL,,22443,Pave,,IR1,Lvl,AllPub,CulDSac,Mod,NridgHt,Norm,Norm,1Fam,SFoyer,7,6,1967,1952,Gable,CompShg,Wd Sdng,VinylSd,BrkFace,7.0,TA,TA,BrkTil,Gd,TA,No,LwQ,206,Rec,595,9,510,GasA,Gd,Y,SBrkr,1143,1871,2,3153,1,0,2,1,3,1,TA,9,Typ,0,,Detchd,1972.0,Unf,2,126,TA,TA,Y,0,161,0,361-31-3675,15,0,,MnWw,,1458,2,2007,WD,Normal,215331
sdv-id-BEmHCL,58,RL,96.0,19235,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,5,2008,1981,Hip,CompShg,MetalSd,VinylSd,BrkFace,93.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1296,Unf,602,117,1238,GasA,Ex,Y,SBrkr,1392,1144,0,2079,0,0,2,0,3,1,Gd,8,Typ,1,,,2000.0,RFn,0,382,TA,TA,Y,15,290,0,780-84-1963,7,0,,MnPrv,,82,5,2008,WD,Normal,299648
sdv-id-uXXnjh,164,RL,87.0,7635,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,6,1991,2004,Gable,CompShg,VinylSd,HdBoard,,11.0,TA,TA,PConc,Gd,,Mn,Rec,549,Unf,286,102,788,GasA,TA,N,SBrkr,979,1781,0,2269,0,0,2,1,3,1,Gd,7,Min2,0,,Attchd,1981.0,Unf,2,342,TA,TA,Y,0,12,0,621-26-0501,3,0,,,,11040,4,2010,WD,Normal,176169
sdv-id-gWbesp,186,RL,,7383,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,SFoyer,3,5,1963,1951,Gable,CompShg,VinylSd,VinylSd,,27.0,TA,TA,PConc,TA,TA,Av,ALQ,520,Unf,238,361,702,GasA,Ex,Y,SBrkr,903,1831,0,1978,1,0,2,0,3,1,Gd,7,Typ,2,TA,Attchd,1973.0,Unf,1,87,TA,TA,Y,0,32,2,118-60-4956,0,0,,,,2,6,2006,New,Normal,183400
sdv-id-DwNiJB,42,RL,78.0,9769,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,7,5,1991,2009,Gable,CompShg,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Gd,TA,No,LwQ,256,Unf,866,161,1084,GasA,Ex,Y,SBrkr,1149,392,3,1131,0,0,1,0,3,1,Gd,5,Mod,0,Gd,Attchd,1996.0,Fin,0,326,TA,TA,Y,6,29,0,857-37-6406,0,0,,GdPrv,,12,2,2007,WD,Abnorml,191828
sdv-id-vhLZJa,183,RL,65.0,4419,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,7,5,1987,1962,Gable,CompShg,Wd Sdng,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,1130,Unf,227,222,685,GasA,Ex,Y,SBrkr,671,1867,0,1632,1,0,2,0,4,1,Gd,7,Typ,1,,Detchd,1987.0,Fin,2,213,TA,TA,Y,0,225,0,726-77-3896,19,0,,,,5359,11,2007,WD,Normal,198629
sdv-id-XctgJX,133,RL,53.0,9781,Pave,,IR3,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,5,5,1955,1974,Gable,CompShg,Wd Sdng,Wd Sdng,,1.0,TA,TA,BrkTil,TA,TA,No,BLQ,230,Unf,623,124,883,GasA,Gd,Y,FuseA,1095,1682,0,2006,1,0,2,1,3,1,TA,8,Typ,1,,Detchd,1976.0,Unf,2,293,TA,TA,Y,78,93,0,667-12-3829,16,0,,,,30,4,2007,WD,Normal,124256
sdv-id-MeMNbi,113,RL,69.0,7087,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,TwnhsE,2Story,7,5,1997,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,39.0,Gd,TA,PConc,Fa,TA,No,GLQ,756,Unf,151,37,915,GasA,Ex,Y,SBrkr,1030,621,0,1014,0,0,2,1,2,1,TA,5,Typ,1,Gd,Attchd,1998.0,RFn,2,1281,TA,TA,Y,1,45,1,114-16-8577,0,0,,,,1399,7,2009,WD,Normal,185562
sdv-id-mfRqaR,37,RL,98.0,22800,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Artery,Norm,1Fam,1Story,8,5,2009,2005,Gable,CompShg,VinylSd,MetalSd,,25.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,609,Unf,365,302,1607,GasA,Ex,Y,SBrkr,2000,172,0,2153,1,0,2,0,2,1,TA,10,Typ,0,,Attchd,2007.0,RFn,2,1418,TA,TA,Y,1,181,0,680-61-7107,45,0,,,,3025,8,2009,New,Normal,266684
sdv-id-ZyERTh,56,RM,76.0,17418,Pave,Grvl,Reg,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,4,1973,2006,Gable,CompShg,Wd Sdng,Plywood,,26.0,TA,Gd,CBlock,TA,Fa,No,Unf,574,,992,448,1438,GasA,Gd,Y,SBrkr,1168,808,2,1681,0,0,1,1,3,1,TA,6,Typ,2,TA,Attchd,1937.0,Unf,2,588,TA,TA,Y,17,84,0,586-70-2381,0,0,,,,7206,6,2010,WD,Normal,179948
sdv-id-czaYUC,39,RL,80.0,14010,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,4,5,1991,2010,Gambrel,CompShg,BrkFace,CmentBd,BrkFace,123.0,TA,TA,CBlock,Gd,TA,Av,LwQ,947,Unf,738,20,1332,GasA,Gd,Y,SBrkr,1293,313,0,1141,1,1,1,1,2,1,Fa,5,Typ,0,,Attchd,1963.0,Fin,1,547,TA,TA,Y,0,39,0,582-68-3560,302,0,,,,1353,5,2007,WD,Normal,151436
sdv-id-IRRkKE,43,RL,,11462,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,5,5,1997,2010,Gable,CompShg,Wd Sdng,VinylSd,BrkFace,13.0,Gd,Gd,CBlock,TA,TA,Gd,ALQ,1367,Unf,206,235,1875,GasA,Ex,Y,SBrkr,1786,0,0,958,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,2005.0,Fin,1,145,Fa,TA,Y,9,224,0,555-88-3840,188,0,,,,3,12,2008,WD,Partial,188520
sdv-id-JNQJKB,120,RL,60.0,4777,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,7,1966,1953,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,Slab,Fa,TA,No,Unf,90,Unf,58,382,477,GasA,Ex,Y,SBrkr,1159,1593,0,1786,0,0,2,0,3,1,Gd,8,Typ,0,,,2007.0,Unf,2,104,TA,TA,Y,2,112,12,065-03-4918,0,0,,,,2894,12,2010,WD,Normal,169095
sdv-id-gaArLI,45,FV,37.0,3589,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5,1967,2005,Gable,CompShg,HdBoard,Wd Shng,BrkFace,67.0,TA,TA,CBlock,TA,TA,No,Unf,342,Rec,768,230,773,GasA,TA,Y,SBrkr,843,12,0,519,0,0,2,0,3,1,TA,3,Typ,0,,Detchd,1989.0,Unf,2,693,TA,TA,Y,1,92,0,356-35-9438,17,0,,,,1068,9,2007,WD,Normal,68322
sdv-id-kbCSGe,30,RL,59.0,6409,Pave,,IR1,Lvl,AllPub,Inside,Mod,NWAmes,Norm,Norm,1Fam,1Story,5,5,1962,2009,Gable,CompShg,HdBoard,Stucco,,5.0,TA,TA,PConc,TA,TA,No,GLQ,1353,Unf,508,682,1386,GasA,Ex,Y,FuseA,1209,0,0,518,1,0,1,0,3,1,TA,3,Typ,0,Gd,Detchd,1976.0,Unf,2,1418,TA,TA,Y,3,45,0,041-81-9957,1,0,,,,3397,6,2008,WD,Normal,169927
sdv-id-yvPbov,65,RL,84.0,15267,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,6,1983,2008,Hip,CompShg,Wd Sdng,VinylSd,,15.0,Gd,TA,CBlock,TA,TA,No,Rec,1748,,613,67,1159,GasA,TA,Y,SBrkr,1113,628,0,1358,1,0,1,0,2,1,TA,7,Typ,0,,Attchd,2001.0,Fin,2,1100,TA,TA,Y,0,79,0,284-65-9042,4,0,,,,2995,8,2006,WD,Normal,208981
sdv-id-vuRpLU,43,RL,85.0,9460,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,8,1983,2008,Hip,CompShg,VinylSd,Wd Sdng,,1.0,TA,TA,PConc,Gd,TA,No,ALQ,1816,Unf,755,195,1270,GasA,Ex,Y,SBrkr,1157,37,0,822,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1989.0,RFn,2,166,,TA,Y,0,190,0,255-78-7967,21,0,,,,4346,5,2010,WD,Normal,111891
sdv-id-ZJjPEu,30,RL,97.0,13984,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,CemntBd,Plywood,,2.0,TA,TA,CBlock,Gd,TA,No,Rec,684,Unf,148,0,421,GasA,Fa,Y,SBrkr,1026,50,0,886,0,0,2,0,1,1,Gd,6,Typ,0,,Detchd,1987.0,Fin,2,206,TA,TA,N,7,119,0,414-49-1859,0,0,,,,628,10,2010,WD,Alloca,140962
sdv-id-BoBbQo,63,RL,48.0,4858,Pave,,IR1,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1958,1997,Hip,CompShg,Stone,ImStucc,BrkFace,6.0,TA,TA,PConc,Fa,TA,Av,Rec,282,ALQ,1205,8,834,GasA,TA,Y,SBrkr,980,151,0,805,0,0,1,0,4,1,Gd,6,Typ,0,,Detchd,1966.0,,1,5,TA,TA,N,23,70,0,476-76-6506,0,0,,,,3212,7,2006,WD,Family,84472
sdv-id-qnQfRG,169,RM,,3719,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Artery,Twnhs,2Story,7,7,1996,2009,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,TA,TA,No,BLQ,189,Unf,768,23,1300,GasA,Ex,Y,SBrkr,991,1113,0,1531,1,0,2,1,4,2,Gd,6,Typ,0,,Attchd,2002.0,,3,4,TA,TA,Y,88,46,1,278-67-7247,2,0,,,,85,2,2009,WD,Normal,188024
sdv-id-Eufkmg,87,FV,99.0,17384,Pave,,Reg,Low,AllPub,Inside,Mod,NAmes,PosN,Artery,1Fam,1Story,6,5,1996,1950,Hip,CompShg,VinylSd,Wd Sdng,,11.0,TA,TA,PConc,Gd,TA,Gd,Unf,116,Unf,265,292,1067,GasA,Ex,Y,SBrkr,1158,407,0,1004,0,0,1,1,3,1,Fa,6,Typ,0,,Detchd,1980.0,Unf,1,721,TA,TA,Y,55,95,0,238-24-9602,0,0,,,,1028,2,2006,WD,Family,138756
sdv-id-Bvfkeb,31,RL,96.0,14101,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,6,1979,1992,Gable,CompShg,VinylSd,VinylSd,,5.0,TA,TA,BrkTil,TA,TA,No,BLQ,395,Unf,41,1839,2206,GasA,Ex,Y,SBrkr,2088,3,0,1503,0,0,2,0,3,1,TA,7,Typ,0,,Attchd,1985.0,RFn,2,912,TA,TA,P,64,60,1,165-03-6733,18,0,,,,4169,5,2007,WD,Normal,333029
sdv-id-QHjuua,40,RL,52.0,14057,Pave,,Reg,Lvl,AllPub,Corner,Mod,NWAmes,Norm,Norm,1Fam,1Story,6,7,1975,1994,Hip,CompShg,MetalSd,VinylSd,BrkFace,15.0,TA,TA,PConc,TA,TA,No,ALQ,753,Unf,84,39,1152,GasA,Ex,Y,SBrkr,1185,355,0,1009,0,0,2,1,2,1,Fa,5,Typ,1,,Attchd,1988.0,Fin,2,99,TA,TA,Y,1,42,0,325-94-8442,3,0,,,,2093,9,2006,WD,Normal,186383
sdv-id-FQxAun,45,RM,97.0,10132,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,5,1990,1982,Gable,CompShg,VinylSd,VinylSd,BrkFace,52.0,Gd,TA,PConc,Gd,TA,Av,Unf,533,LwQ,165,786,1069,GasA,Ex,Y,SBrkr,1058,1350,15,1806,0,0,0,0,3,1,Gd,9,Typ,1,Gd,Attchd,1993.0,RFn,3,430,TA,TA,Y,1,187,0,566-70-3606,1,0,,,,4,5,2006,New,Abnorml,163792
sdv-id-gfVmrH,176,RL,,16904,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2008,2010,Gable,CompShg,VinylSd,VinylSd,BrkFace,121.0,TA,TA,CBlock,Gd,TA,No,GLQ,1886,Unf,747,96,1624,GasA,Ex,Y,SBrkr,1195,1659,0,2406,1,0,2,1,3,2,Gd,10,Typ,1,TA,Attchd,1999.0,RFn,2,631,TA,TA,Y,12,132,0,117-83-7467,0,0,,,,4957,7,2009,WD,Family,245360
sdv-id-jLlXCV,184,RL,59.0,13574,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.5Fin,4,5,1951,1986,Gable,CompShg,HdBoard,HdBoard,BrkFace,100.0,TA,TA,BrkTil,Gd,TA,No,Rec,623,Unf,359,256,1180,GasA,TA,Y,SBrkr,1578,1074,1,2501,1,0,1,0,4,1,Ex,9,Typ,2,Gd,Attchd,1956.0,Unf,2,29,TA,TA,Y,6,79,3,043-47-5055,0,0,,GdPrv,,1479,9,2006,New,Normal,214358
sdv-id-qpCNMI,42,RM,,4619,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,1Fam,1Story,6,5,1999,1989,Gable,CompShg,VinylSd,VinylSd,,6.0,Gd,TA,BrkTil,Gd,,Av,Unf,15,Unf,361,1396,1276,GasA,Ex,Y,SBrkr,1348,806,0,1695,0,0,2,0,4,1,Gd,7,Typ,0,,Detchd,2007.0,Fin,3,91,TA,TA,N,4,148,0,823-11-8418,169,0,,,,863,7,2009,WD,Partial,148064
sdv-id-dVlhco,102,RM,98.0,3602,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,8,1927,1989,Gable,CompShg,HdBoard,VinylSd,,14.0,TA,Gd,PConc,Gd,TA,No,Rec,224,Unf,78,233,446,GasA,TA,Y,SBrkr,883,248,14,841,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1959.0,Unf,1,9,TA,TA,Y,2,118,0,858-58-3895,132,0,,,,10357,3,2009,WD,Normal,102539
sdv-id-YRgCsb,133,RL,,15849,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,6,7,2009,2010,Hip,CompShg,VinylSd,MetalSd,BrkFace,132.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,174,Unf,42,1614,1666,GasA,Ex,Y,SBrkr,1327,1281,0,1826,0,0,2,1,4,1,TA,7,Typ,1,,Attchd,2009.0,Unf,2,290,TA,TA,Y,106,116,0,159-19-3372,70,0,,,,0,2,2006,WD,Normal,387869
sdv-id-BkOHMo,130,RL,71.0,12536,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Twnhs,SLvl,5,5,1988,1962,Gable,CompShg,MetalSd,VinylSd,Stone,27.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,503,Unf,551,1,606,GasA,Gd,Y,SBrkr,825,792,0,956,1,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1980.0,RFn,2,1050,TA,TA,Y,0,197,7,616-23-0118,0,0,,,,43,5,2007,WD,Normal,183277
sdv-id-NwgeoB,145,RL,70.0,6339,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1979,2010,Gable,CompShg,CemntBd,MetalSd,,1.0,TA,Gd,CBlock,TA,TA,No,GLQ,215,Unf,71,767,631,GasA,Ex,Y,SBrkr,901,1505,0,1624,0,0,2,1,2,1,TA,7,Typ,1,TA,Detchd,1992.0,,2,13,TA,TA,Y,330,80,0,008-09-2796,2,0,,,,5201,2,2007,WD,Partial,129737
sdv-id-qWYPzK,37,RL,105.0,14689,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,6,1931,2005,Gable,CompShg,WdShing,CmentBd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,293,Unf,159,1398,633,GasW,Ex,Y,SBrkr,796,291,28,1026,0,0,1,0,3,1,Ex,5,Typ,0,,,1969.0,Unf,2,38,TA,TA,Y,0,42,1,402-52-7422,103,0,,,,74,4,2010,WD,Normal,99136
sdv-id-LEhauq,148,RL,47.0,5752,Pave,,Reg,Lvl,AllPub,Inside,Mod,SWISU,RRAe,Norm,1Fam,SLvl,5,5,1936,1952,Gable,CompShg,MetalSd,VinylSd,,0.0,TA,Gd,CBlock,TA,Gd,No,ALQ,1138,Unf,787,0,655,GasA,Ex,Y,SBrkr,686,722,4,640,1,1,1,1,2,1,TA,5,Typ,0,,Detchd,1953.0,Unf,0,1,Fa,,N,0,17,7,785-55-0722,0,0,,MnPrv,,4852,4,2007,WD,Normal,61810
sdv-id-izuuTX,190,RL,84.0,6514,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Unf,6,5,1936,1985,Gable,CompShg,HdBoard,CmentBd,,18.0,TA,Fa,CBlock,TA,TA,No,GLQ,817,Unf,238,230,942,GasA,Ex,Y,SBrkr,1096,1870,4,3209,1,0,2,1,2,1,Gd,11,Typ,1,,Attchd,,RFn,2,1092,TA,TA,Y,315,200,0,200-88-8568,10,0,,,,2784,5,2008,WD,Partial,224188
sdv-id-qGWgaj,125,RL,64.0,18288,Pave,,Reg,HLS,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,5,7,1892,1950,Gable,CompShg,Wd Sdng,HdBoard,,0.0,TA,TA,PConc,TA,TA,No,BLQ,80,GLQ,1271,591,1112,GasA,Gd,Y,SBrkr,1212,1403,0,1786,0,1,2,0,2,1,TA,6,Maj1,1,,,1907.0,Fin,2,833,TA,TA,Y,3,54,1,861-35-2260,28,0,,GdWo,,8160,1,2010,WD,Normal,158776
sdv-id-rsRDfP,190,RL,,8938,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,4,5,1983,1994,Gable,CompShg,VinylSd,Wd Sdng,,40.0,TA,TA,CBlock,Gd,Gd,No,ALQ,29,Unf,384,1054,579,GasA,Gd,Y,SBrkr,826,1584,0,1362,0,0,2,1,3,1,TA,8,Min1,0,,,1970.0,Unf,1,115,TA,TA,Y,30,30,0,532-14-5554,0,0,,,,0,7,2006,WD,Normal,118079
sdv-id-jLGliK,64,RL,87.0,7654,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3,1977,2010,Gable,CompShg,BrkFace,CmentBd,BrkFace,64.0,TA,TA,CBlock,TA,TA,No,GLQ,576,Unf,528,128,956,GasA,TA,Y,SBrkr,1524,451,0,2075,0,0,2,0,4,1,Ex,8,Typ,2,TA,Attchd,1982.0,Fin,2,904,TA,TA,Y,0,72,0,511-45-4770,36,0,,,,217,7,2007,WD,Normal,226559
sdv-id-IHeblL,96,RL,71.0,6749,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,1937,1970,Gable,CompShg,MetalSd,HdBoard,,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,236,Unf,128,133,649,GasA,Ex,Y,FuseA,974,902,28,1611,0,0,1,0,3,1,TA,7,Typ,1,,Detchd,1996.0,Unf,3,34,TA,Fa,Y,0,88,12,148-23-8151,0,0,,,,3517,4,2008,WD,Normal,90505
sdv-id-rIeKfx,40,RL,127.0,11450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosN,Norm,1Fam,1Story,9,5,1969,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,91.0,TA,TA,PConc,Gd,TA,No,GLQ,232,Unf,74,1900,1395,GasA,Ex,N,SBrkr,1846,62,0,1837,0,0,2,0,2,1,TA,7,Typ,2,TA,Detchd,1989.0,,0,72,TA,TA,Y,0,162,1,644-69-7273,3,0,,,,327,8,2009,WD,Normal,229958
sdv-id-UXSNcA,79,RL,50.0,4946,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1998,1960,Gable,CompShg,MetalSd,Plywood,,1.0,TA,TA,BrkTil,Gd,TA,No,Rec,972,Unf,801,290,1018,GasA,Ex,Y,SBrkr,1012,262,0,1098,0,0,2,1,3,1,Gd,5,Typ,1,TA,Attchd,1992.0,Fin,2,560,TA,TA,Y,27,113,0,241-07-7182,0,0,,MnPrv,,5179,12,2006,New,Normal,227133
